method,query_id,doc_id,latency_ms
jev-score,PLAIN-1473,MED-10,292.36
jev-score,PLAIN-1473,MED-14,248.05
jev-score,PLAIN-1473,MED-118,210.13
jev-score,PLAIN-1473,MED-301,242.03
jev-score,PLAIN-1473,MED-306,223.96
jev-score,PLAIN-1473,MED-329,312.3
jev-score,PLAIN-1473,MED-330,234.24
jev-score,PLAIN-1473,MED-332,234.37
jev-score,PLAIN-1473,MED-334,205.99
jev-score,PLAIN-1473,MED-335,231.92
jev-score,PLAIN-1473,MED-398,385.89
jev-score,PLAIN-1473,MED-557,227.25
jev-score,PLAIN-1473,MED-666,294.06
jev-score,PLAIN-1473,MED-691,253.8
jev-score,PLAIN-1473,MED-692,248.41
jev-score,PLAIN-1473,MED-702,210.06
jev-score,PLAIN-1473,MED-706,285.16
jev-score,PLAIN-1473,MED-707,253.33
jev-score,PLAIN-1473,MED-708,252.84
jev-score,PLAIN-1485,MED-2099,218.73
jev-score,PLAIN-1485,MED-10,343.13
jev-score,PLAIN-1485,MED-14,262.18
jev-score,PLAIN-1485,MED-118,230.64
jev-score,PLAIN-1485,MED-301,261.57
jev-score,PLAIN-1485,MED-306,244.81
jev-score,PLAIN-1485,MED-329,303.7
jev-score,PLAIN-1485,MED-330,250.89
jev-score,PLAIN-1485,MED-332,417.64
jev-score,PLAIN-1485,MED-334,305.2
jev-score,PLAIN-1485,MED-335,238.31
jev-score,PLAIN-1485,MED-398,285.5
jev-score,PLAIN-1485,MED-557,235.77
jev-score,PLAIN-1485,MED-666,266.11
jev-score,PLAIN-1485,MED-691,259.3
jev-score,PLAIN-1485,MED-692,337.39
jev-score,PLAIN-1485,MED-702,256.04
jev-score,PLAIN-1485,MED-706,239.37
jev-score,PLAIN-1485,MED-707,318.97
jev-score,PLAIN-1485,MED-708,293.43
jev-score,PLAIN-1496,MED-10,250.99
jev-score,PLAIN-1496,MED-14,214.76
jev-score,PLAIN-1496,MED-118,243.57
jev-score,PLAIN-1496,MED-301,330.88
jev-score,PLAIN-1496,MED-306,204.02
jev-score,PLAIN-1496,MED-329,213.11
jev-score,PLAIN-1496,MED-330,259.19
jev-score,PLAIN-1496,MED-332,268.06
jev-score,PLAIN-1496,MED-334,205.76
jev-score,PLAIN-1496,MED-335,266.7
jev-score,PLAIN-1496,MED-398,259.99
jev-score,PLAIN-1496,MED-557,258.74
jev-score,PLAIN-1496,MED-666,246.0
jev-score,PLAIN-1496,MED-691,228.3
jev-score,PLAIN-1496,MED-692,312.32
jev-score,PLAIN-1496,MED-702,288.72
jev-score,PLAIN-1496,MED-706,256.59
jev-score,PLAIN-1496,MED-707,414.42
jev-score,PLAIN-1496,MED-708,248.01
jev-score,PLAIN-1496,MED-709,198.2
jev-score,PLAIN-1506,MED-5239,310.52
jev-score,PLAIN-1506,MED-2126,249.52
jev-score,PLAIN-1506,MED-2121,273.94
jev-score,PLAIN-1506,MED-4306,320.38
jev-score,PLAIN-1506,MED-2117,287.26
jev-score,PLAIN-1506,MED-2509,235.53
jev-score,PLAIN-1506,MED-5025,261.47
jev-score,PLAIN-1506,MED-10,304.75
jev-score,PLAIN-1506,MED-14,320.43
jev-score,PLAIN-1506,MED-118,219.36
jev-score,PLAIN-1506,MED-301,241.83
jev-score,PLAIN-1506,MED-306,265.05
jev-score,PLAIN-1506,MED-329,228.81
jev-score,PLAIN-1506,MED-330,247.15
jev-score,PLAIN-1506,MED-332,214.14
jev-score,PLAIN-1506,MED-334,274.79
jev-score,PLAIN-1506,MED-335,201.85
jev-score,PLAIN-1506,MED-398,256.46
jev-score,PLAIN-1506,MED-557,288.73
jev-score,PLAIN-1506,MED-666,302.43
jev-score,PLAIN-1516,MED-4181,255.88
jev-score,PLAIN-1516,MED-930,230.58
jev-score,PLAIN-1516,MED-10,247.94
jev-score,PLAIN-1516,MED-14,234.77
jev-score,PLAIN-1516,MED-118,284.75
jev-score,PLAIN-1516,MED-301,231.26
jev-score,PLAIN-1516,MED-306,304.76
jev-score,PLAIN-1516,MED-329,257.35
jev-score,PLAIN-1516,MED-330,225.05
jev-score,PLAIN-1516,MED-332,220.26
jev-score,PLAIN-1516,MED-334,245.09
jev-score,PLAIN-1516,MED-335,266.1
jev-score,PLAIN-1516,MED-398,254.02
jev-score,PLAIN-1516,MED-557,239.6
jev-score,PLAIN-1516,MED-666,246.0
jev-score,PLAIN-1516,MED-691,246.18
jev-score,PLAIN-1516,MED-692,195.68
jev-score,PLAIN-1516,MED-702,238.31
jev-score,PLAIN-1516,MED-706,261.7
jev-score,PLAIN-1516,MED-707,221.54
jev-score,PLAIN-1527,MED-2160,216.54
jev-score,PLAIN-1527,MED-1307,265.9
jev-score,PLAIN-1527,MED-1304,284.01
jev-score,PLAIN-1527,MED-1302,252.54
jev-score,PLAIN-1527,MED-4817,214.8
jev-score,PLAIN-1527,MED-2158,268.99
jev-score,PLAIN-1527,MED-5233,300.01
jev-score,PLAIN-1527,MED-4101,240.77
jev-score,PLAIN-1527,MED-1868,214.53
jev-score,PLAIN-1527,MED-2154,232.92
jev-score,PLAIN-1527,MED-5158,236.95
jev-score,PLAIN-1527,MED-1309,239.46
jev-score,PLAIN-1527,MED-4873,229.1
jev-score,PLAIN-1527,MED-1236,442.55
jev-score,PLAIN-1527,MED-1301,319.93
jev-score,PLAIN-1527,MED-1710,358.09
jev-score,PLAIN-1527,MED-1675,203.21
jev-score,PLAIN-1527,MED-1071,317.14
jev-score,PLAIN-1527,MED-912,395.28
jev-score,PLAIN-1527,MED-3491,313.72
jev-score,PLAIN-1537,MED-4880,244.6
jev-score,PLAIN-1537,MED-3149,272.93
jev-score,PLAIN-1537,MED-3273,221.02
jev-score,PLAIN-1537,MED-4353,209.45
jev-score,PLAIN-1537,MED-1257,242.77
jev-score,PLAIN-1537,MED-5267,249.27
jev-score,PLAIN-1537,MED-4831,278.16
jev-score,PLAIN-1537,MED-3874,262.48
jev-score,PLAIN-1537,MED-4885,215.2
jev-score,PLAIN-1537,MED-5272,216.56
jev-score,PLAIN-1537,MED-2588,212.46
jev-score,PLAIN-1537,MED-4984,373.1
jev-score,PLAIN-1537,MED-4389,298.55
jev-score,PLAIN-1537,MED-2943,191.76
jev-score,PLAIN-1537,MED-1333,297.09
jev-score,PLAIN-1537,MED-1258,282.66
jev-score,PLAIN-1537,MED-5113,230.14
jev-score,PLAIN-1537,MED-4515,835.15
jev-score,PLAIN-1537,MED-4514,390.56
jev-score,PLAIN-1537,MED-5016,327.52
jev-score,PLAIN-1547,MED-2360,227.42
jev-score,PLAIN-1547,MED-2361,272.12
jev-score,PLAIN-1547,MED-983,215.02
jev-score,PLAIN-1547,MED-975,246.79
jev-score,PLAIN-1547,MED-5030,267.75
jev-score,PLAIN-1547,MED-2590,230.58
jev-score,PLAIN-1547,MED-4013,236.78
jev-score,PLAIN-1547,MED-972,336.02
jev-score,PLAIN-1547,MED-2111,279.16
jev-score,PLAIN-1547,MED-2303,285.73
jev-score,PLAIN-1547,MED-4637,250.78
jev-score,PLAIN-1547,MED-4173,250.84
jev-score,PLAIN-1547,MED-4496,277.58
jev-score,PLAIN-1547,MED-3938,226.29
jev-score,PLAIN-1547,MED-5018,223.47
jev-score,PLAIN-1547,MED-970,206.42
jev-score,PLAIN-1547,MED-4202,233.73
jev-score,PLAIN-1547,MED-3387,309.53
jev-score,PLAIN-1547,MED-3964,282.27
jev-score,PLAIN-1547,MED-4919,252.19
jev-score,PLAIN-1557,MED-1406,299.73
jev-score,PLAIN-1557,MED-2248,243.81
jev-score,PLAIN-1557,MED-3918,241.83
jev-score,PLAIN-1557,MED-4315,281.53
jev-score,PLAIN-1557,MED-1447,249.91
jev-score,PLAIN-1557,MED-5005,299.56
jev-score,PLAIN-1557,MED-4313,242.81
jev-score,PLAIN-1557,MED-1528,223.66
jev-score,PLAIN-1557,MED-2380,271.05
jev-score,PLAIN-1557,MED-4298,271.58
jev-score,PLAIN-1557,MED-2455,299.98
jev-score,PLAIN-1557,MED-4627,255.23
jev-score,PLAIN-1557,MED-885,281.47
jev-score,PLAIN-1557,MED-5231,278.77
jev-score,PLAIN-1557,MED-3497,313.64
jev-score,PLAIN-1557,MED-2917,396.56
jev-score,PLAIN-1557,MED-1137,198.1
jev-score,PLAIN-1557,MED-4991,222.51
jev-score,PLAIN-1557,MED-2201,226.96
jev-score,PLAIN-1557,MED-2451,403.55
jev-score,PLAIN-1568,MED-4150,264.56
jev-score,PLAIN-1568,MED-5056,219.15
jev-score,PLAIN-1568,MED-2490,275.92
jev-score,PLAIN-1568,MED-1710,250.81
jev-score,PLAIN-1568,MED-4782,320.36
jev-score,PLAIN-1568,MED-2054,226.59
jev-score,PLAIN-1568,MED-5057,228.71
jev-score,PLAIN-1568,MED-717,277.45
jev-score,PLAIN-1568,MED-1672,256.75
jev-score,PLAIN-1568,MED-5059,222.1
jev-score,PLAIN-1568,MED-3734,305.85
jev-score,PLAIN-1568,MED-1674,218.21
jev-score,PLAIN-1568,MED-10,290.36
jev-score,PLAIN-1568,MED-14,209.49
jev-score,PLAIN-1568,MED-118,217.89
jev-score,PLAIN-1568,MED-301,277.24
jev-score,PLAIN-1568,MED-306,200.13
jev-score,PLAIN-1568,MED-329,228.78
jev-score,PLAIN-1568,MED-330,271.63
jev-score,PLAIN-1568,MED-332,242.26
jev-score,PLAIN-1579,MED-4667,259.62
jev-score,PLAIN-1579,MED-4801,263.06
jev-score,PLAIN-1579,MED-10,309.41
jev-score,PLAIN-1579,MED-14,201.47
jev-score,PLAIN-1579,MED-118,237.85
jev-score,PLAIN-1579,MED-301,336.58
jev-score,PLAIN-1579,MED-306,266.58
jev-score,PLAIN-1579,MED-329,290.0
jev-score,PLAIN-1579,MED-330,293.92
jev-score,PLAIN-1579,MED-332,313.03
jev-score,PLAIN-1579,MED-334,245.79
jev-score,PLAIN-1579,MED-335,303.21
jev-score,PLAIN-1579,MED-398,312.29
jev-score,PLAIN-1579,MED-557,260.32
jev-score,PLAIN-1579,MED-666,240.88
jev-score,PLAIN-1579,MED-691,267.96
jev-score,PLAIN-1579,MED-692,234.95
jev-score,PLAIN-1579,MED-702,241.21
jev-score,PLAIN-1579,MED-706,303.01
jev-score,PLAIN-1579,MED-707,247.57
jev-score,PLAIN-1590,MED-3604,191.89
jev-score,PLAIN-1590,MED-748,1092.92
jev-score,PLAIN-1590,MED-1240,276.92
jev-score,PLAIN-1590,MED-749,303.48
jev-score,PLAIN-1590,MED-4599,186.24
jev-score,PLAIN-1590,MED-4674,263.0
jev-score,PLAIN-1590,MED-5347,254.25
jev-score,PLAIN-1590,MED-1350,222.41
jev-score,PLAIN-1590,MED-1344,199.49
jev-score,PLAIN-1590,MED-2086,231.64
jev-score,PLAIN-1590,MED-4079,245.55
jev-score,PLAIN-1590,MED-4234,234.07
jev-score,PLAIN-1590,MED-3757,235.82
jev-score,PLAIN-1590,MED-3001,204.42
jev-score,PLAIN-1590,MED-3601,267.85
jev-score,PLAIN-1590,MED-5346,275.37
jev-score,PLAIN-1590,MED-853,246.53
jev-score,PLAIN-1590,MED-3636,260.57
jev-score,PLAIN-1590,MED-1037,266.86
jev-score,PLAIN-1590,MED-1041,294.69
jev-score,PLAIN-1601,MED-1700,398.64
jev-score,PLAIN-1601,MED-4996,239.09
jev-score,PLAIN-1601,MED-3537,714.02
jev-score,PLAIN-1601,MED-4860,267.37
jev-score,PLAIN-1601,MED-2669,222.23
jev-score,PLAIN-1601,MED-5002,231.51
jev-score,PLAIN-1601,MED-2668,228.07
jev-score,PLAIN-1601,MED-2367,281.26
jev-score,PLAIN-1601,MED-1630,295.19
jev-score,PLAIN-1601,MED-1506,258.98
jev-score,PLAIN-1601,MED-4581,253.68
jev-score,PLAIN-1601,MED-3773,190.04
jev-score,PLAIN-1601,MED-3179,268.86
jev-score,PLAIN-1601,MED-5093,228.17
jev-score,PLAIN-1601,MED-1503,198.82
jev-score,PLAIN-1601,MED-3774,246.08
jev-score,PLAIN-1601,MED-3776,281.05
jev-score,PLAIN-1601,MED-982,245.41
jev-score,PLAIN-1601,MED-4381,224.76
jev-score,PLAIN-1601,MED-1499,293.44
jev-score,PLAIN-1611,MED-10,218.78
jev-score,PLAIN-1611,MED-14,247.7
jev-score,PLAIN-1611,MED-118,254.02
jev-score,PLAIN-1611,MED-301,229.84
jev-score,PLAIN-1611,MED-306,236.09
jev-score,PLAIN-1611,MED-329,195.11
jev-score,PLAIN-1611,MED-330,261.21
jev-score,PLAIN-1611,MED-332,219.57
jev-score,PLAIN-1611,MED-334,208.86
jev-score,PLAIN-1611,MED-335,249.18
jev-score,PLAIN-1611,MED-398,260.53
jev-score,PLAIN-1611,MED-557,251.13
jev-score,PLAIN-1611,MED-666,249.23
jev-score,PLAIN-1611,MED-691,333.74
jev-score,PLAIN-1611,MED-692,386.6
jev-score,PLAIN-1611,MED-702,256.75
jev-score,PLAIN-1611,MED-706,220.05
jev-score,PLAIN-1611,MED-707,290.48
jev-score,PLAIN-1611,MED-708,207.07
jev-score,PLAIN-1611,MED-709,230.19
jev-score,PLAIN-1621,MED-10,218.61
jev-score,PLAIN-1621,MED-14,235.17
jev-score,PLAIN-1621,MED-118,271.56
jev-score,PLAIN-1621,MED-301,263.83
jev-score,PLAIN-1621,MED-306,250.34
jev-score,PLAIN-1621,MED-329,219.61
jev-score,PLAIN-1621,MED-330,271.72
jev-score,PLAIN-1621,MED-332,194.62
jev-score,PLAIN-1621,MED-334,215.49
jev-score,PLAIN-1621,MED-335,237.23
jev-score,PLAIN-1621,MED-398,268.87
jev-score,PLAIN-1621,MED-557,255.25
jev-score,PLAIN-1621,MED-666,311.41
jev-score,PLAIN-1621,MED-691,254.98
jev-score,PLAIN-1621,MED-692,281.37
jev-score,PLAIN-1621,MED-702,217.15
jev-score,PLAIN-1621,MED-706,309.4
jev-score,PLAIN-1621,MED-707,255.25
jev-score,PLAIN-1621,MED-708,317.95
jev-score,PLAIN-1621,MED-709,230.17
jev-score,PLAIN-1635,MED-5118,244.37
jev-score,PLAIN-1635,MED-4899,343.75
jev-score,PLAIN-1635,MED-3087,267.86
jev-score,PLAIN-1635,MED-2341,239.75
jev-score,PLAIN-1635,MED-2774,180.99
jev-score,PLAIN-1635,MED-4753,198.29
jev-score,PLAIN-1635,MED-4071,276.9
jev-score,PLAIN-1635,MED-1229,200.3
jev-score,PLAIN-1635,MED-2123,215.08
jev-score,PLAIN-1635,MED-4902,216.14
jev-score,PLAIN-1635,MED-2055,244.34
jev-score,PLAIN-1635,MED-4897,206.81
jev-score,PLAIN-1635,MED-4751,243.38
jev-score,PLAIN-1635,MED-4398,194.27
jev-score,PLAIN-1635,MED-1337,225.5
jev-score,PLAIN-1635,MED-900,217.33
jev-score,PLAIN-1635,MED-1223,198.82
jev-score,PLAIN-1635,MED-1224,219.99
jev-score,PLAIN-1635,MED-904,379.1
jev-score,PLAIN-1635,MED-5189,248.06
jev-score,PLAIN-1645,MED-5056,236.01
jev-score,PLAIN-1645,MED-10,331.75
jev-score,PLAIN-1645,MED-14,264.43
jev-score,PLAIN-1645,MED-118,275.35
jev-score,PLAIN-1645,MED-301,272.4
jev-score,PLAIN-1645,MED-306,235.79
jev-score,PLAIN-1645,MED-329,222.0
jev-score,PLAIN-1645,MED-330,282.12
jev-score,PLAIN-1645,MED-332,248.89
jev-score,PLAIN-1645,MED-334,284.58
jev-score,PLAIN-1645,MED-335,223.37
jev-score,PLAIN-1645,MED-398,192.88
jev-score,PLAIN-1645,MED-557,345.84
jev-score,PLAIN-1645,MED-666,227.53
jev-score,PLAIN-1645,MED-691,214.81
jev-score,PLAIN-1645,MED-692,363.89
jev-score,PLAIN-1645,MED-702,416.08
jev-score,PLAIN-1645,MED-706,251.26
jev-score,PLAIN-1645,MED-707,235.31
jev-score,PLAIN-1645,MED-708,295.02
jev-score,PLAIN-1656,MED-4470,275.05
jev-score,PLAIN-1656,MED-1813,264.14
jev-score,PLAIN-1656,MED-3764,299.05
jev-score,PLAIN-1656,MED-4819,235.67
jev-score,PLAIN-1656,MED-1248,277.11
jev-score,PLAIN-1656,MED-4479,256.15
jev-score,PLAIN-1656,MED-2092,259.21
jev-score,PLAIN-1656,MED-4036,212.34
jev-score,PLAIN-1656,MED-1246,253.22
jev-score,PLAIN-1656,MED-2101,210.98
jev-score,PLAIN-1656,MED-4507,263.67
jev-score,PLAIN-1656,MED-3489,229.35
jev-score,PLAIN-1656,MED-4035,327.2
jev-score,PLAIN-1656,MED-4033,241.99
jev-score,PLAIN-1656,MED-2091,292.05
jev-score,PLAIN-1656,MED-3358,290.97
jev-score,PLAIN-1656,MED-1857,304.83
jev-score,PLAIN-1656,MED-3621,239.93
jev-score,PLAIN-1656,MED-3703,215.81
jev-score,PLAIN-1656,MED-14,270.24
jev-score,PLAIN-1667,MED-1474,197.8
jev-score,PLAIN-1667,MED-4828,244.89
jev-score,PLAIN-1667,MED-1466,280.17
jev-score,PLAIN-1667,MED-3460,246.92
jev-score,PLAIN-1667,MED-3462,238.04
jev-score,PLAIN-1667,MED-4166,197.84
jev-score,PLAIN-1667,MED-4830,272.01
jev-score,PLAIN-1667,MED-1460,218.79
jev-score,PLAIN-1667,MED-4829,839.38
jev-score,PLAIN-1667,MED-1752,285.65
jev-score,PLAIN-1667,MED-3231,213.36
jev-score,PLAIN-1667,MED-5233,241.01
jev-score,PLAIN-1667,MED-1473,230.65
jev-score,PLAIN-1667,MED-3171,210.1
jev-score,PLAIN-1667,MED-3534,269.92
jev-score,PLAIN-1667,MED-3459,390.29
jev-score,PLAIN-1667,MED-923,229.45
jev-score,PLAIN-1667,MED-4315,216.27
jev-score,PLAIN-1667,MED-4626,243.95
jev-score,PLAIN-1667,MED-5313,210.49
jev-score,PLAIN-1679,MED-10,220.36
jev-score,PLAIN-1679,MED-14,304.87
jev-score,PLAIN-1679,MED-118,295.36
jev-score,PLAIN-1679,MED-301,258.63
jev-score,PLAIN-1679,MED-306,320.64
jev-score,PLAIN-1679,MED-329,210.79
jev-score,PLAIN-1679,MED-330,204.1
jev-score,PLAIN-1679,MED-332,228.01
jev-score,PLAIN-1679,MED-334,263.13
jev-score,PLAIN-1679,MED-335,209.51
jev-score,PLAIN-1679,MED-398,218.74
jev-score,PLAIN-1679,MED-557,257.82
jev-score,PLAIN-1679,MED-666,253.07
jev-score,PLAIN-1679,MED-691,207.81
jev-score,PLAIN-1679,MED-692,210.23
jev-score,PLAIN-1679,MED-702,242.98
jev-score,PLAIN-1679,MED-706,208.96
jev-score,PLAIN-1679,MED-707,224.89
jev-score,PLAIN-1679,MED-708,251.22
jev-score,PLAIN-1679,MED-709,240.09
jev-score,PLAIN-1690,MED-4599,296.78
jev-score,PLAIN-1690,MED-4674,240.24
jev-score,PLAIN-1690,MED-1878,203.24
jev-score,PLAIN-1690,MED-2327,240.02
jev-score,PLAIN-1690,MED-3726,257.9
jev-score,PLAIN-1690,MED-2220,214.58
jev-score,PLAIN-1690,MED-2295,266.64
jev-score,PLAIN-1690,MED-3692,259.97
jev-score,PLAIN-1690,MED-1493,299.64
jev-score,PLAIN-1690,MED-1037,280.08
jev-score,PLAIN-1690,MED-4556,231.79
jev-score,PLAIN-1690,MED-3170,281.19
jev-score,PLAIN-1690,MED-3956,245.16
jev-score,PLAIN-1690,MED-3380,248.81
jev-score,PLAIN-1690,MED-2291,225.25
jev-score,PLAIN-1690,MED-4193,270.6
jev-score,PLAIN-1690,MED-5018,257.79
jev-score,PLAIN-1690,MED-4298,188.38
jev-score,PLAIN-1690,MED-3228,260.61
jev-score,PLAIN-1690,MED-3491,226.24
jev-score,PLAIN-1700,MED-1417,265.78
jev-score,PLAIN-1700,MED-5201,230.46
jev-score,PLAIN-1700,MED-5198,230.4
jev-score,PLAIN-1700,MED-4555,220.96
jev-score,PLAIN-1700,MED-1747,229.32
jev-score,PLAIN-1700,MED-1100,212.9
jev-score,PLAIN-1700,MED-976,227.51
jev-score,PLAIN-1700,MED-1708,228.83
jev-score,PLAIN-1700,MED-4750,219.76
jev-score,PLAIN-1700,MED-4095,343.44
jev-score,PLAIN-1700,MED-2213,263.15
jev-score,PLAIN-1700,MED-4107,404.87
jev-score,PLAIN-1700,MED-1744,252.56
jev-score,PLAIN-1700,MED-1428,259.34
jev-score,PLAIN-1700,MED-872,175.5
jev-score,PLAIN-1700,MED-4165,220.89
jev-score,PLAIN-1700,MED-3718,249.83
jev-score,PLAIN-1700,MED-2288,207.04
jev-score,PLAIN-1700,MED-2488,214.9
jev-score,PLAIN-1700,MED-5311,238.11
jev-score,PLAIN-1710,MED-3169,275.49
jev-score,PLAIN-1710,MED-3180,294.14
jev-score,PLAIN-1710,MED-3181,303.76
jev-score,PLAIN-1710,MED-3175,250.05
jev-score,PLAIN-1710,MED-3178,247.64
jev-score,PLAIN-1710,MED-3174,211.59
jev-score,PLAIN-1710,MED-3179,273.83
jev-score,PLAIN-1710,MED-3172,1061.99
jev-score,PLAIN-1710,MED-3170,229.7
jev-score,PLAIN-1710,MED-3177,284.11
jev-score,PLAIN-1710,MED-4672,272.14
jev-score,PLAIN-1710,MED-3176,301.25
jev-score,PLAIN-1710,MED-3182,246.4
jev-score,PLAIN-1710,MED-10,204.13
jev-score,PLAIN-1710,MED-14,257.1
jev-score,PLAIN-1710,MED-118,258.91
jev-score,PLAIN-1710,MED-301,264.71
jev-score,PLAIN-1710,MED-306,185.18
jev-score,PLAIN-1710,MED-329,230.01
jev-score,PLAIN-1710,MED-330,233.58
jev-score,PLAIN-1721,MED-4821,248.52
jev-score,PLAIN-1721,MED-1602,218.73
jev-score,PLAIN-1721,MED-4787,276.84
jev-score,PLAIN-1721,MED-4485,242.56
jev-score,PLAIN-1721,MED-4823,221.9
jev-score,PLAIN-1721,MED-1627,238.24
jev-score,PLAIN-1721,MED-1606,229.33
jev-score,PLAIN-1721,MED-1377,204.45
jev-score,PLAIN-1721,MED-4983,276.84
jev-score,PLAIN-1721,MED-1230,246.25
jev-score,PLAIN-1721,MED-873,220.03
jev-score,PLAIN-1721,MED-4514,197.64
jev-score,PLAIN-1721,MED-5258,281.37
jev-score,PLAIN-1721,MED-1747,249.29
jev-score,PLAIN-1721,MED-3374,243.6
jev-score,PLAIN-1721,MED-4479,234.01
jev-score,PLAIN-1721,MED-1867,297.73
jev-score,PLAIN-1721,MED-4853,230.24
jev-score,PLAIN-1721,MED-3142,249.45
jev-score,PLAIN-1721,MED-5139,235.1
jev-score,PLAIN-1731,MED-2749,203.02
jev-score,PLAIN-1731,MED-2748,236.09
jev-score,PLAIN-1731,MED-3509,344.56
jev-score,PLAIN-1731,MED-4131,245.59
jev-score,PLAIN-1731,MED-4132,232.57
jev-score,PLAIN-1731,MED-10,241.26
jev-score,PLAIN-1731,MED-14,230.78
jev-score,PLAIN-1731,MED-118,238.6
jev-score,PLAIN-1731,MED-301,227.0
jev-score,PLAIN-1731,MED-306,219.54
jev-score,PLAIN-1731,MED-329,246.4
jev-score,PLAIN-1731,MED-330,173.02
jev-score,PLAIN-1731,MED-332,254.58
jev-score,PLAIN-1731,MED-334,344.95
jev-score,PLAIN-1731,MED-335,214.48
jev-score,PLAIN-1731,MED-398,268.2
jev-score,PLAIN-1731,MED-557,260.78
jev-score,PLAIN-1731,MED-666,333.34
jev-score,PLAIN-1731,MED-691,209.39
jev-score,PLAIN-1731,MED-692,253.42
jev-score,PLAIN-1741,MED-2383,245.51
jev-score,PLAIN-1741,MED-4286,232.93
jev-score,PLAIN-1741,MED-4300,217.79
jev-score,PLAIN-1741,MED-2595,211.08
jev-score,PLAIN-1741,MED-4292,299.09
jev-score,PLAIN-1741,MED-2597,278.68
jev-score,PLAIN-1741,MED-4314,284.89
jev-score,PLAIN-1741,MED-4707,200.89
jev-score,PLAIN-1741,MED-4295,260.15
jev-score,PLAIN-1741,MED-2381,238.68
jev-score,PLAIN-1741,MED-1499,311.86
jev-score,PLAIN-1741,MED-4646,209.36
jev-score,PLAIN-1741,MED-1393,191.65
jev-score,PLAIN-1741,MED-4706,293.22
jev-score,PLAIN-1741,MED-4345,237.11
jev-score,PLAIN-1741,MED-2380,258.3
jev-score,PLAIN-1741,MED-2150,245.36
jev-score,PLAIN-1741,MED-1381,349.42
jev-score,PLAIN-1741,MED-1394,297.55
jev-score,PLAIN-1741,MED-2593,229.25
jev-score,PLAIN-1752,MED-10,278.43
jev-score,PLAIN-1752,MED-14,218.11
jev-score,PLAIN-1752,MED-118,266.23
jev-score,PLAIN-1752,MED-301,192.45
jev-score,PLAIN-1752,MED-306,307.06
jev-score,PLAIN-1752,MED-329,263.49
jev-score,PLAIN-1752,MED-330,240.3
jev-score,PLAIN-1752,MED-332,225.15
jev-score,PLAIN-1752,MED-334,288.08
jev-score,PLAIN-1752,MED-335,234.33
jev-score,PLAIN-1752,MED-398,199.7
jev-score,PLAIN-1752,MED-557,228.38
jev-score,PLAIN-1752,MED-666,328.29
jev-score,PLAIN-1752,MED-691,201.89
jev-score,PLAIN-1752,MED-692,211.26
jev-score,PLAIN-1752,MED-702,328.7
jev-score,PLAIN-1752,MED-706,321.48
jev-score,PLAIN-1752,MED-707,242.26
jev-score,PLAIN-1752,MED-708,240.07
jev-score,PLAIN-1752,MED-709,238.43
jev-score,PLAIN-1762,MED-865,289.25
jev-score,PLAIN-1762,MED-3721,297.0
jev-score,PLAIN-1762,MED-759,295.67
jev-score,PLAIN-1762,MED-3716,217.55
jev-score,PLAIN-1762,MED-3103,231.43
jev-score,PLAIN-1762,MED-3558,218.07
jev-score,PLAIN-1762,MED-3111,257.5
jev-score,PLAIN-1762,MED-3561,240.2
jev-score,PLAIN-1762,MED-4752,267.11
jev-score,PLAIN-1762,MED-2033,235.88
jev-score,PLAIN-1762,MED-4512,418.71
jev-score,PLAIN-1762,MED-4030,274.83
jev-score,PLAIN-1762,MED-3108,274.3
jev-score,PLAIN-1762,MED-3105,220.56
jev-score,PLAIN-1762,MED-4024,278.36
jev-score,PLAIN-1762,MED-852,276.13
jev-score,PLAIN-1762,MED-3107,352.58
jev-score,PLAIN-1762,MED-3106,270.4
jev-score,PLAIN-1762,MED-4909,228.0
jev-score,PLAIN-1762,MED-4619,218.06
jev-score,PLAIN-1772,MED-4728,292.48
jev-score,PLAIN-1772,MED-4727,282.54
jev-score,PLAIN-1772,MED-10,229.44
jev-score,PLAIN-1772,MED-14,277.8
jev-score,PLAIN-1772,MED-118,262.82
jev-score,PLAIN-1772,MED-301,252.17
jev-score,PLAIN-1772,MED-306,309.39
jev-score,PLAIN-1772,MED-329,313.24
jev-score,PLAIN-1772,MED-330,204.06
jev-score,PLAIN-1772,MED-332,272.37
jev-score,PLAIN-1772,MED-334,267.14
jev-score,PLAIN-1772,MED-335,269.77
jev-score,PLAIN-1772,MED-398,265.57
jev-score,PLAIN-1772,MED-557,283.12
jev-score,PLAIN-1772,MED-666,241.0
jev-score,PLAIN-1772,MED-691,236.53
jev-score,PLAIN-1772,MED-692,269.0
jev-score,PLAIN-1772,MED-702,287.93
jev-score,PLAIN-1772,MED-706,242.61
jev-score,PLAIN-1772,MED-707,317.3
jev-score,PLAIN-1784,MED-2671,207.41
jev-score,PLAIN-1784,MED-5326,243.58
jev-score,PLAIN-1784,MED-4482,255.59
jev-score,PLAIN-1784,MED-2170,254.39
jev-score,PLAIN-1784,MED-4977,205.58
jev-score,PLAIN-1784,MED-4493,237.16
jev-score,PLAIN-1784,MED-1802,246.58
jev-score,PLAIN-1784,MED-5195,325.22
jev-score,PLAIN-1784,MED-4485,361.22
jev-score,PLAIN-1784,MED-3499,215.3
jev-score,PLAIN-1784,MED-4261,321.27
jev-score,PLAIN-1784,MED-5235,202.97
jev-score,PLAIN-1784,MED-2673,233.56
jev-score,PLAIN-1784,MED-4175,1236.49
jev-score,PLAIN-1784,MED-4382,201.12
